statename,distname,YEAR,RAPE,CUSTODIAL RAPE,CRIMINAL BREACH OF TRUST,CHEATING,ARSON,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,CRUELTY BY HUSBAND OR HIS RELATIVES,CAUSING DEATH BY NEGLIGENCE
Bihar,Bettiah,2010,18,0,95,92,11,33,6,51,165
Bihar,Bhabhua,2010,6,0,16,28,8,27,0,16,27
Bihar,Bhagalpur,2010,22,0,30,91,34,20,12,42,121
Bihar,Bhojpur,2010,15,0,20,97,14,50,3,181,315
Bihar,Buxar,2010,12,0,3,35,2,17,15,40,78
Bihar,Darbhanga,2010,18,0,59,286,24,23,68,151,90
Bihar,Gaya,2010,22,0,21,117,21,42,3,97,259
Bihar,Gopalganj,2010,18,0,19,118,13,48,0,125,84
Bihar,Jamalpur Rly.,2010,0,0,0,4,0,0,3,0,0
Bihar,Jamui,2010,20,0,8,32,21,17,33,48,93
Bihar,Jehanabad,2010,8,0,20,54,10,33,10,30,59
Bihar,Katihar,2010,55,0,18,71,10,20,6,55,127
Bihar,Katihar Rly.,2010,1,0,1,4,1,0,4,2,2
Bihar,Khagaria,2010,5,0,6,22,11,22,14,20,139
Bihar,Kishanganj,2010,24,0,15,26,16,4,0,41,30
Bihar,Lakhisarai,2010,10,0,25,26,8,14,4,30,57
Bihar,Madhepura,2010,11,0,19,18,4,13,9,25,109
Bihar,Madhubani,2010,30,0,0,26,0,31,6,90,102
Bihar,Motihari,2010,25,0,64,93,36,32,0,46,0
Bihar,Munger,2010,11,0,29,52,14,14,3,43,68
Bihar,Muzaffarpur,2010,52,0,41,122,31,64,7,56,604
Bihar,Muzaffarpur Rly.,2010,1,0,0,9,0,0,0,0,0
Bihar,Nalanda,2010,26,0,48,87,14,62,30,60,231
Bihar,Naugachia,2010,8,0,21,36,4,12,23,47,55
Bihar,Nawadah,2010,11,0,22,37,11,23,3,37,126
Bihar,Patna,2010,50,0,11,591,2,95,12,316,403
Bihar,Patna Rly.,2010,1,0,2,25,0,6,17,2,0
Bihar,Purnea,2010,40,0,71,119,35,16,22,60,138
Bihar,Rohtas,2010,27,0,31,19,3,45,49,31,351
Bihar,Saharsa,2010,7,0,35,59,14,9,39,22,61
Bihar,Samastipur,2010,36,0,26,52,36,62,7,42,175
Bihar,Saran,2010,23,0,40,96,40,78,24,103,315
Bihar,Sheikhpura,2010,2,0,5,33,10,5,0,10,30
Bihar,Sheohar,2010,3,0,3,12,4,2,2,8,0
Bihar,Sitamarhi,2010,9,0,6,10,22,28,18,25,89
Bihar,Siwan,2010,19,0,12,88,41,63,10,41,118
Bihar,Supaul,2010,19,0,27,51,21,12,6,8,42
Bihar,Vaishali,2010,30,0,36,66,22,74,15,57,195
Bihar,Total,2010,795,0,1071,3025,660,1257,534,2271,5615
Chhattisgarh,Balrampur,2010,61,0,1,6,5,1,71,0,49
Chhattisgarh,Bilaspur,2010,69,0,22,75,53,20,167,130,245
Chhattisgarh,Bizapur,2010,3,0,0,1,7,0,0,6,8
Chhattisgarh,Dantewara,2010,9,0,2,3,24,2,8,5,45
Chhattisgarh,Dhamtari,2010,40,0,3,25,3,2,55,18,91
Chhattisgarh,Durg,2010,106,0,21,195,31,14,269,118,433
Chhattisgarh,Grp Raipur,2010,1,0,0,1,0,0,3,1,1
Chhattisgarh,Jagdalpur,2010,48,0,9,14,6,4,33,23,171
Chhattisgarh,Janjgir,2010,39,0,13,40,28,14,90,100,149
Chhattisgarh,Jashpur,2010,69,0,3,9,6,0,53,26,94
Chhattisgarh,Kabirdham,2010,19,0,2,12,5,2,85,18,70
Chhattisgarh,Kanker,2010,18,0,1,14,8,2,27,8,64
Chhattisgarh,Korba,2010,32,0,10,30,3,10,80,40,151
Chhattisgarh,Koriya,2010,58,0,2,21,6,3,98,48,60
Chhattisgarh,Mahasamund,2010,26,0,2,26,9,7,65,13,139
Chhattisgarh,Narayanpur,2010,3,0,0,1,3,0,5,2,4
Chhattisgarh,Raigarh,2010,52,0,22,71,23,10,89,45,183
Chhattisgarh,Raipur,2010,136,0,65,188,59,7,268,125,556
Chhattisgarh,Rajnandgaon,2010,43,0,6,32,16,9,72,41,147
Chhattisgarh,Sarguja,2010,103,0,9,27,13,3,99,40,128
Chhattisgarh,Surajpur,2010,77,0,3,22,11,5,69,54,119
Chhattisgarh,Total,2010,1012,0,196,813,319,115,1706,861,2907
Goa,North Goa,2010,12,0,30,80,13,1,24,9,147
Goa,South Goa,2010,24,0,27,37,10,0,12,8,109
Goa,Total,2010,36,0,57,117,23,1,36,17,256
Gujarat,Ahmedabad Commr.,2010,49,0,263,212,4,12,73,1230,203
Gujarat,Ahmedabad Rural,2010,8,0,80,10,7,0,14,113,388
Gujarat,Ahwa-Dang,2010,1,0,1,0,1,0,0,2,20
Gujarat,Amreli,2010,10,0,44,10,6,0,25,162,138
Gujarat,Anand,2010,15,0,60,21,16,0,27,190,266
Gujarat,Bharuch,2010,9,0,65,13,19,0,18,2,318
Gujarat,Bhavnagar,2010,8,0,28,45,15,0,32,177,0
Gujarat,Cid Crime,2010,1,0,7,14,0,0,0,0,0
Gujarat,Dahod,2010,3,0,4,7,12,0,15,7,190
Gujarat,Gandhinagar,2010,13,0,5,42,5,1,11,152,207
Gujarat,Himatnagar,2010,18,0,34,28,4,0,26,240,274
Gujarat,Jamnagar,2010,14,0,29,34,7,0,27,232,1
Gujarat,Junagadh,2010,19,0,42,44,21,0,37,443,208
Gujarat,Kheda North,2010,16,0,23,28,8,0,28,200,275
Gujarat,Kutch,2010,8,0,42,26,10,0,18,227,13
Gujarat,Mehsana,2010,8,0,38,23,6,0,27,241,225
Gujarat,Narmada,2010,7,0,17,8,2,0,8,5,84
Gujarat,Navsari,2010,6,0,20,6,1,0,5,34,0
Gujarat,Palanpur,2010,38,0,37,35,22,1,59,293,248
Gujarat,Panchmahal,2010,13,0,49,14,17,0,31,188,341
Gujarat,Patan,2010,11,0,25,17,4,0,32,101,162
Gujarat,Porbandar,2010,2,0,9,16,3,1,4,69,38
Gujarat,Rajkot Commr.,2010,12,0,52,26,17,0,14,294,117
Gujarat,Rajkot Rural,2010,24,0,31,10,10,1,22,253,317
Gujarat,Surat Commr.,2010,23,0,34,126,7,3,24,268,364
Gujarat,Surat Rural,2010,6,0,26,20,6,0,4,28,386
Gujarat,Surendranagar,2010,29,0,37,11,6,0,36,113,235
Gujarat,Tapi,2010,3,0,5,1,1,0,7,17,112
Gujarat,Vadodara Commr.,2010,7,0,35,115,4,0,18,216,180
Gujarat,Vadodara Rural,2010,16,0,35,10,18,0,18,85,329
Gujarat,Valsad,2010,11,0,27,21,1,0,4,15,264
Gujarat,W.Rly,2010,0,0,10,9,0,0,4,3,4
Gujarat,Total,2010,408,0,1214,1002,260,19,668,5600,5907
Haryana,Ambala,2010,30,0,25,133,10,9,20,220,4
Haryana,Bhiwani,2010,30,0,16,89,17,22,45,64,9
Haryana,Faridabad,2010,51,0,174,154,5,23,27,224,224
Haryana,Fatehabad,2010,21,0,7,37,5,5,13,79,6
Haryana,Grp,2010,1,0,5,7,0,5,8,0,17
Haryana,Gurgaon,2010,45,0,99,254,2,22,30,86,33
Haryana,Hissar,2010,25,0,16,179,43,13,24,261,11
Haryana,Jhajjar,2010,36,0,25,47,10,12,27,117,210
Haryana,Jind,2010,29,0,65,49,14,17,27,88,7
Haryana,Kaithal,2010,28,0,59,19,9,11,15,112,6
Haryana,Karnal,2010,52,0,25,135,7,21,29,231,256
Haryana,Kurukshetra,2010,36,0,78,31,14,13,9,79,4
Haryana,Mahendragarh,2010,28,0,24,23,16,7,25,86,4
Haryana,Mewat,2010,28,0,18,59,1,5,12,150,3
Haryana,Palwal,2010,41,0,37,36,7,14,30,89,6
Haryana,Panchkula,2010,10,0,115,84,2,1,10,98,7
Haryana,Panipat,2010,55,0,27,50,5,13,22,175,275
Haryana,Rewari,2010,25,0,34,8,6,14,16,71,8
Haryana,Rohtak,2010,51,0,28,76,8,17,26,87,194
Haryana,Sirsa,2010,39,0,13,28,19,8,9,125,0
Haryana,Sonipat,2010,27,0,20,104,14,26,32,123,305
Haryana,Yamunanagar,2010,32,0,9,60,7,6,20,155,6
Haryana,Total,2010,720,0,919,1662,221,284,476,2720,1595
Himachal Pradesh,Baddipolicedist,2010,5,0,3,6,1,0,6,4,63
Himachal Pradesh,Bilaspur,2010,15,0,4,14,8,0,37,32,25
Himachal Pradesh,Chamba,2010,13,0,1,5,6,1,29,5,58
Himachal Pradesh,Cid,2010,0,0,0,0,0,0,0,0,0
Himachal Pradesh,G.R.P.,2010,0,0,0,1,0,0,0,0,0
Himachal Pradesh,Hamirpur,2010,11,0,6,29,12,0,27,17,25
Himachal Pradesh,Kangra,2010,22,0,16,81,26,0,60,53,11
Himachal Pradesh,Kinnaur,2010,2,0,1,3,1,0,2,4,32
Himachal Pradesh,Kullu,2010,17,0,1,15,2,0,23,9,39
Himachal Pradesh,Lahaul-Spiti,2010,0,0,1,0,0,0,1,3,10
Himachal Pradesh,Mandi,2010,19,0,11,52,22,0,71,45,50
Himachal Pradesh,Shimla,2010,21,0,24,31,30,0,27,29,120
Himachal Pradesh,Sirmaur,2010,15,0,10,34,7,0,36,17,69
Himachal Pradesh,Solan,2010,11,0,9,9,4,0,12,20,41
Himachal Pradesh,Una,2010,9,0,23,38,8,1,19,37,67
Himachal Pradesh,Total,2010,160,0,110,318,127,2,350,275,610
Jammu & Kashmir,Anantnag,2010,7,0,10,19,18,0,112,3,31
Jammu & Kashmir,Awantipora,2010,2,0,0,5,2,0,19,0,27
Jammu & Kashmir,Bandipora,2010,4,0,0,5,5,0,66,0,0
Jammu & Kashmir,Baramulla,2010,7,0,11,12,27,0,68,1,0
Jammu & Kashmir,Budgam,2010,7,0,5,18,17,0,93,0,17
Jammu & Kashmir,Crime Jammu,2010,0,0,0,19,0,0,0,0,0
Jammu & Kashmir,Crime Kashmir,2010,0,0,3,29,0,0,0,0,0
Jammu & Kashmir,Doda,2010,21,0,4,11,14,0,27,21,4
Jammu & Kashmir,Ganderbal,2010,1,0,6,8,3,0,44,1,77
Jammu & Kashmir,Handwara,2010,1,0,4,10,2,0,47,1,0
Jammu & Kashmir,Jammu,2010,36,0,42,105,16,6,36,70,184
Jammu & Kashmir,Kargil,2010,0,0,2,1,2,0,0,0,6
Jammu & Kashmir,Kathua,2010,17,0,5,17,13,2,26,5,4
Jammu & Kashmir,Kishtwar,2010,3,0,2,7,0,0,5,5,3
Jammu & Kashmir,Kulgam,2010,4,0,13,6,11,0,60,1,26
Jammu & Kashmir,Kupwara,2010,3,0,1,10,4,0,21,1,4
Jammu & Kashmir,Leh,2010,2,0,1,3,0,0,3,0,0
Jammu & Kashmir,Poonch,2010,20,0,4,8,0,0,30,16,4
Jammu & Kashmir,Pulwama,2010,8,0,3,7,8,0,11,0,2
Jammu & Kashmir,Railways,2010,0,0,1,0,0,0,0,0,0
Jammu & Kashmir,Railways,2010,1,0,0,0,0,0,0,0,0
Jammu & Kashmir,Rajouri,2010,36,0,10,15,22,0,26,44,38
Jammu & Kashmir,Ramban,2010,6,0,3,10,1,0,11,0,2
Jammu & Kashmir,Reasi,2010,8,0,1,9,4,0,13,0,3
Jammu & Kashmir,Samba,2010,5,0,0,7,2,1,7,6,0
Jammu & Kashmir,Shopian,2010,9,0,1,11,13,0,96,1,9
Jammu & Kashmir,Sopore,2010,9,0,2,1,18,0,59,3,0
Jammu & Kashmir,Srinagar,2010,13,0,14,63,20,0,130,17,53
Jammu & Kashmir,Udhampur,2010,15,0,2,6,2,0,28,15,0
Jammu & Kashmir,Total,2010,245,0,150,422,224,9,1038,211,494
Jharkhand,Bokaro,2010,28,0,79,82,0,26,2,70,0
Jharkhand,Chaibasa,2010,48,0,3,28,2,1,7,7,26
Jharkhand,Chatra,2010,11,0,6,15,6,18,3,9,84
Jharkhand,Deoghar,2010,33,0,23,22,6,19,7,21,19
Jharkhand,Dhanbad,2010,32,0,28,59,6,31,30,34,3
Jharkhand,Dhanbad Rly.,2010,1,0,0,6,0,1,11,0,0
Jharkhand,Dumka,2010,52,0,17,11,7,6,8,46,96
Jharkhand,Garhwa,2010,21,0,3,36,18,10,11,38,58
Jharkhand,Giridih,2010,37,0,8,42,12,39,9,63,70
Jharkhand,Godda,2010,26,0,19,28,11,7,25,11,42
Jharkhand,Gumla,2010,57,0,17,22,12,2,8,7,98
Jharkhand,Hazaribagh,2010,30,0,20,58,9,27,18,42,11
Jharkhand,Jamshedpur,2010,38,0,50,102,18,15,9,55,175
Jharkhand,Jamshedpur Rly.,2010,0,0,0,3,0,0,1,0,1
Jharkhand,Jamtara,2010,9,0,5,9,3,2,9,0,0
Jharkhand,Khunti,2010,2,0,20,8,0,0,2,4,53
Jharkhand,Koderma,2010,15,0,19,52,3,8,6,21,78
Jharkhand,Latehar,2010,16,0,3,15,9,3,0,8,45
Jharkhand,Lohardagga,2010,39,0,20,30,4,0,0,25,43
Jharkhand,Pakur,2010,45,0,8,8,6,1,11,31,38
Jharkhand,Palamu,2010,27,0,37,62,29,23,21,22,81
Jharkhand,Ramgarh,2010,13,0,19,43,5,5,10,39,94
Jharkhand,Ranchi,2010,92,0,65,168,10,22,14,53,490
Jharkhand,Sahebganj,2010,51,0,18,25,1,4,12,25,16
Jharkhand,Saraikela,2010,32,0,12,51,2,6,8,17,91
Jharkhand,Simdega,2010,18,0,6,3,6,0,3,2,33
Jharkhand,Total,2010,773,0,505,988,185,276,245,650,1745
Karnataka,Bagalkot,2010,9,0,8,46,4,5,67,59,0
Karnataka,Bangalore Commr.,2010,65,0,139,3073,7,52,308,398,104
Karnataka,Bangalore Rural,2010,16,0,16,83,0,8,48,55,0
Karnataka,Belgaum,2010,42,0,26,243,12,10,222,273,39
Karnataka,Bellary,2010,12,0,9,77,16,13,80,99,16
Karnataka,Bidar,2010,8,0,16,48,15,6,26,88,8
Karnataka,Bijapur,2010,13,0,16,100,3,5,58,160,0
Karnataka,Cbpura,2010,9,0,14,56,0,5,34,41,0
Karnataka,Chamarajnagar,2010,12,0,2,19,0,3,53,52,0
Karnataka,Chickmagalur,2010,19,0,6,46,6,11,63,90,4
Karnataka,Chitradurga,2010,26,0,7,63,17,7,158,99,0
Karnataka,Dakshin Kannada,2010,16,0,9,151,15,1,67,62,17
Karnataka,Davanagere,2010,16,0,13,59,0,9,91,120,0
Karnataka,Dharwad Commr.,2010,1,0,15,154,9,0,16,45,5
Karnataka,Dharwad Rural,2010,8,0,6,13,3,0,44,23,0
Karnataka,Gadag,2010,6,0,3,19,1,1,35,53,127
Karnataka,Gulbarga,2010,34,0,19,81,31,6,56,152,20
Karnataka,Hassan,2010,23,0,10,123,0,14,134,180,0
Karnataka,Haveri,2010,6,0,10,46,0,2,65,65,0
Karnataka,K.G.F.,2010,7,0,0,17,0,8,20,26,51
Karnataka,Kodagu,2010,20,0,4,31,3,1,57,61,5
Karnataka,Kolar,2010,12,0,17,20,0,4,29,12,0
Karnataka,Koppal,2010,10,0,6,37,0,2,29,46,0
Karnataka,Mandya,2010,30,0,16,111,44,10,117,185,0
Karnataka,Mysore Commr.,2010,7,0,10,276,0,4,22,59,0
Karnataka,Mysore Rural,2010,43,0,12,47,0,13,93,161,0
Karnataka,Raichur,2010,31,0,10,107,3,3,105,195,16
Karnataka,Railways,2010,1,0,0,6,0,1,0,0,15
Karnataka,Ramanagar,2010,14,0,8,57,28,22,53,76,0
Karnataka,Shimoga,2010,17,0,6,144,21,4,113,277,10
Karnataka,Tumkur,2010,25,0,11,85,34,14,107,78,16
Karnataka,Udupi,2010,12,0,5,54,2,1,31,38,13
Karnataka,Uttar Kannada,2010,11,0,15,27,7,0,78,66,0
Karnataka,Yadgiri,2010,5,0,0,24,5,3,65,47,5
Karnataka,Total,2010,586,0,464,5543,286,248,2544,3441,471
Kerala,Alapuzha,2010,40,0,15,228,18,0,176,259,2
Kerala,Ernakulam Commr.,2010,20,0,15,313,2,2,67,146,3
Kerala,Ernakulam Rural,2010,42,0,10,168,13,1,146,203,0
Kerala,Idukki,2010,33,0,12,173,11,0,177,208,0
Kerala,Kannur,2010,23,0,20,117,58,0,131,300,4
Kerala,Kasargod,2010,23,0,30,118,34,1,93,194,4
Kerala,Kollam,2010,55,0,25,207,23,4,364,581,4
Kerala,Kottayam,2010,46,0,27,306,10,0,236,257,0
Kerala,Kozhikode Commr.,2010,16,0,32,130,16,1,70,164,0
Kerala,Kozhikode Rural,2010,35,0,8,147,64,1,146,321,3
Kerala,Malappuram,2010,49,0,24,286,14,0,156,658,6
Kerala,Palakkad,2010,49,0,41,205,24,4,96,352,3
Kerala,Pathanamthitta,2010,29,0,12,105,10,2,132,124,0
Kerala,Railways,2010,0,0,0,1,0,0,12,0,0
Kerala,Thrissur,2010,49,0,13,298,34,1,205,400,9
Kerala,Trivandrum Commr.,2010,27,0,28,409,9,3,194,135,2
Kerala,Trivandrum Rural,2010,68,0,26,280,27,1,476,367,3
Kerala,Wayanadu,2010,30,0,5,90,7,1,59,128,4
Kerala,Total,2010,634,0,343,3581,374,22,2936,4797,47
Madhya Pradesh,Alirajpur,2010,27,0,0,2,11,1,23,10,76
Madhya Pradesh,Anuppur,2010,35,0,1,19,2,12,74,54,18
Madhya Pradesh,Ashok Nagar,2010,45,0,4,23,2,8,103,59,73
Madhya Pradesh,Balaghat,2010,52,0,7,26,15,4,97,40,99
Madhya Pradesh,Barwani,2010,32,0,2,15,7,6,56,6,147
Madhya Pradesh,Betul,2010,144,0,0,14,11,24,152,42,152
Madhya Pradesh,Bhind,2010,30,0,7,20,6,40,60,42,145
Madhya Pradesh,Bhopal,2010,106,0,9,186,14,31,28,205,291
Madhya Pradesh,Bhopal Rly.,2010,2,0,0,3,0,4,10,0,1
Madhya Pradesh,Burhanpur,2010,22,0,4,13,3,11,57,18,55
Madhya Pradesh,Chhatarpur,2010,55,0,6,37,19,24,184,55,129
Madhya Pradesh,Chhindwara,2010,102,0,9,51,10,8,235,105,219
Madhya Pradesh,Damoh,2010,41,0,4,28,11,25,203,84,80
Madhya Pradesh,Datiya,2010,27,0,5,16,12,8,75,27,95
Madhya Pradesh,Dewas,2010,89,0,11,40,31,10,192,131,200
Madhya Pradesh,Dhar,2010,89,0,34,20,33,54,176,82,342
Madhya Pradesh,Dindori,2010,31,0,3,17,2,4,89,17,50
Madhya Pradesh,Guna,2010,56,0,3,23,15,13,150,47,160
Madhya Pradesh,Gwalior,2010,71,0,35,156,23,52,180,248,265
Madhya Pradesh,Harda,2010,40,0,0,13,4,3,54,17,32
Madhya Pradesh,Hoshangabad,2010,73,0,9,50,16,20,140,111,0
Madhya Pradesh,Indore,2010,104,0,51,174,41,38,338,352,426
Madhya Pradesh,Indore Rly.,2010,0,0,0,1,0,0,2,0,0
Madhya Pradesh,Jabalpur,2010,130,0,5,89,8,56,189,185,193
Madhya Pradesh,Jabalpur Rly.,2010,5,0,1,0,0,0,1,0,0
Madhya Pradesh,Jhabua,2010,35,0,7,2,20,1,45,5,87
Madhya Pradesh,Katni,2010,69,0,0,39,11,13,144,77,129
Madhya Pradesh,Khandwa,2010,46,0,3,14,15,9,154,39,103
Madhya Pradesh,Khargon,2010,71,0,3,21,7,31,162,35,154
Madhya Pradesh,Mandla,2010,56,0,3,21,8,5,68,17,102
Madhya Pradesh,Mandsaur,2010,58,0,28,30,11,4,108,59,138
Madhya Pradesh,Morena,2010,40,0,2,31,7,32,80,75,228
Madhya Pradesh,Narsinghpur,2010,65,0,4,16,14,21,135,63,119
Madhya Pradesh,Neemuch,2010,12,0,56,22,11,3,48,47,80
Madhya Pradesh,Panna,2010,47,0,4,34,6,16,87,47,66
Madhya Pradesh,Raisen,2010,86,0,1,4,5,16,210,65,160
Madhya Pradesh,Rajgarh,2010,73,0,8,19,51,14,179,30,181
Madhya Pradesh,Ratlam,2010,88,0,39,51,26,16,145,94,198
Madhya Pradesh,Rewa,2010,81,0,21,38,27,37,140,124,196
Madhya Pradesh,Sagar,2010,120,0,14,43,28,35,385,133,222
Madhya Pradesh,Satna,2010,89,0,16,27,17,26,199,119,327
Madhya Pradesh,Seoni,2010,71,0,8,51,5,18,92,38,134
Madhya Pradesh,Shahdol,2010,61,0,7,24,12,12,123,63,0
Madhya Pradesh,Shajapur,2010,56,0,18,11,18,11,117,33,139
Madhya Pradesh,Sheopur,2010,11,0,0,9,2,3,35,23,30
Madhya Pradesh,Shivpuri,2010,73,0,3,23,20,7,131,32,187
Madhya Pradesh,Sidhi,2010,44,0,5,15,20,26,104,36,80
Madhya Pradesh,Sihore,2010,70,0,6,38,23,10,135,89,182
Madhya Pradesh,Singrauli,2010,46,0,4,12,6,15,119,85,134
Madhya Pradesh,Tikamgarh,2010,78,0,3,27,12,15,143,59,118
Madhya Pradesh,Ujjain,2010,77,0,22,61,33,20,179,193,160
Madhya Pradesh,Umariya,2010,23,0,0,11,9,3,72,25,0
Madhya Pradesh,Vidisha,2010,81,0,12,49,28,17,239,114,136
Madhya Pradesh,Total,2010,3135,0,507,1779,748,892,6646,3756,7038
Maharashtra,Ahmednagar,2010,57,0,47,254,46,10,115,604,703
Maharashtra,Akola,2010,25,0,25,113,45,12,100,149,151
Maharashtra,Amravati Commr.,2010,20,0,31,63,16,3,52,96,68
Maharashtra,Amravati Rural,2010,40,0,15,55,68,2,179,135,209
Maharashtra,Aurangabad Commr.,2010,23,0,26,207,15,10,52,157,162
Maharashtra,Aurangabad Rural,2010,16,0,13,81,30,21,56,303,308
Maharashtra,Beed,2010,28,0,19,95,39,11,87,360,290
Maharashtra,Bhandara,2010,24,0,20,28,18,3,42,61,151
Maharashtra,Buldhana,2010,29,0,26,77,70,34,131,185,290
Maharashtra,Chandrapur,2010,43,0,22,76,45,7,117,147,280
Maharashtra,Dhule,2010,18,0,25,77,16,6,28,234,314
Maharashtra,Gadchiroli,2010,16,0,5,14,46,0,28,20,97
Maharashtra,Gondia,2010,28,0,16,35,22,3,80,41,128
Maharashtra,Hingoli,2010,14,0,3,60,30,1,33,115,96
Maharashtra,Jalgaon,2010,49,0,101,198,40,11,143,425,457
Maharashtra,Jalna,2010,11,0,9,103,20,40,81,315,157
Maharashtra,Kolhapur,2010,27,0,67,267,16,18,71,96,383
Maharashtra,Latur,2010,28,0,14,87,33,3,85,229,232
Maharashtra,Mumbai Commr.,2010,194,0,482,2211,22,21,475,312,690
Maharashtra,Mumbai Rly.,2010,2,0,7,42,0,0,15,0,6
Maharashtra,Nagpur Commr.,2010,58,0,72,264,20,8,87,175,332
Maharashtra,Nagpur Rly.,2010,1,0,6,3,1,0,8,0,1
Maharashtra,Nagpur Rural,2010,39,0,11,41,50,8,78,56,464
Maharashtra,Nanded,2010,36,0,22,178,50,68,85,315,276
Maharashtra,Nandurbar,2010,20,0,7,41,9,2,32,88,146
Maharashtra,Nasik Commr.,2010,30,0,52,187,17,2,46,124,217
Maharashtra,Nasik Rural,2010,53,0,70,126,14,6,79,344,677
Maharashtra,Navi Mumbai,2010,27,0,72,452,6,3,36,89,432
Maharashtra,Osmanabad,2010,28,0,31,176,25,2,74,161,263
Maharashtra,Parbhani,2010,20,0,15,84,34,5,54,209,138
Maharashtra,Pune Commr.,2010,91,0,72,663,17,4,78,214,620
Maharashtra,Pune Rly.,2010,0,0,3,3,0,0,1,0,0
Maharashtra,Pune Rural,2010,72,0,111,255,29,15,136,200,1096
Maharashtra,Raigad,2010,15,0,21,113,11,0,39,49,351
Maharashtra,Ratnagiri,2010,28,0,26,74,13,0,37,33,169
Maharashtra,Sangli,2010,49,0,20,196,29,18,67,84,320
Maharashtra,Satara,2010,27,0,102,177,21,0,82,170,509
Maharashtra,Sindhudurg,2010,9,0,13,47,14,0,10,11,80
Maharashtra,Solapur Commr.,2010,12,0,16,78,4,2,22,78,106
Maharashtra,Solapur Rural,2010,63,0,15,164,44,5,97,205,515
Maharashtra,Thane Commr.,2010,93,0,133,794,22,9,152,365,343
Maharashtra,Thane Rural,2010,47,0,40,299,29,6,95,120,683
Maharashtra,Wardha,2010,44,0,19,43,62,2,119,93,205
Maharashtra,Washim,2010,12,0,9,33,31,5,56,102,120
Maharashtra,Yavatmal,2010,33,0,17,50,40,7,121,165,273
Maharashtra,Total,2010,1599,0,1948,8684,1229,393,3661,7434,13508
Manipur,Bishnupur,2010,6,0,1,9,10,0,7,4,0
Manipur,Chandel,2010,0,0,0,0,10,0,0,0,0
Manipur,Churachandpur,2010,1,0,0,2,2,0,0,0,0
Manipur,Cid,2010,0,0,0,2,0,0,0,0,0
Manipur,Imphal East,2010,6,0,2,6,10,0,4,3,0
Manipur,Imphal West,2010,10,0,11,30,7,0,12,3,1
Manipur,Senapati,2010,1,0,2,2,17,0,0,0,0
Manipur,Tamenglong,2010,0,0,0,0,9,0,0,0,0
Manipur,Thoubal,2010,9,0,8,8,4,0,8,8,0
Manipur,Ukhrul,2010,1,0,0,0,17,0,0,0,0
Manipur,Total,2010,34,0,24,59,86,0,31,18,1
Meghalaya,Garo Hills East,2010,5,0,1,1,8,0,3,0,0
Meghalaya,Garo Hills South,2010,4,0,0,1,2,0,0,1,0
Meghalaya,Garo Hills West,2010,15,0,4,25,4,0,18,5,6
Meghalaya,Jaintia Hills,2010,33,0,8,17,4,0,1,0,19
Meghalaya,Khasi Hills East,2010,41,0,22,41,16,0,10,17,28
Meghalaya,Khasi Hills West,2010,28,0,1,4,8,0,10,0,0
Meghalaya,Ri-Bhoi,2010,23,0,1,9,10,0,6,1,0
Meghalaya,Total,2010,149,0,37,98,52,0,48,24,53
Mizoram,Aizawl,2010,34,0,12,47,3,0,42,2,26
Mizoram,Champhai,2010,20,0,1,3,1,0,5,0,0
Mizoram,Kolasib,2010,8,0,4,4,3,0,3,0,5
Mizoram,Lawngtlai,2010,6,0,3,13,0,0,2,0,12
Mizoram,Lunglei,2010,9,0,2,4,2,0,10,0,0
Mizoram,Mamit,2010,6,0,0,2,4,0,6,0,1
Mizoram,Saiha,2010,3,0,3,4,0,0,1,0,0
Mizoram,Serchhip,2010,6,0,0,2,2,0,6,1,0
Mizoram,Total,2010,92,0,25,79,15,0,75,3,44
Nagaland,Dimapur,2010,4,0,10,14,0,0,8,1,17
Nagaland,Kiphire,2010,0,0,0,1,0,0,0,0,0
Nagaland,Kohima,2010,3,0,2,11,0,0,1,0,2
Nagaland,Longleng,2010,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,2010,2,0,0,5,0,0,1,0,2
Nagaland,Mon,2010,0,0,0,0,0,0,0,0,0
Nagaland,Peren,2010,0,0,0,1,0,0,0,0,0
Nagaland,Phek,2010,1,0,1,1,1,0,1,0,0
Nagaland,Tuensang,2010,1,0,0,2,0,0,2,0,1
Nagaland,Wokha,2010,2,0,0,2,0,0,0,0,0
Nagaland,Zunheboto,2010,3,0,0,2,0,0,0,0,0
Nagaland,Total,2010,16,0,13,39,1,0,13,1,22
Orissa,Angul,2010,39,0,1,65,13,13,253,68,145
Orissa,Balasore,2010,48,0,35,96,28,40,188,211,5
Orissa,Baragarh,2010,36,0,8,21,13,9,69,171,185
Orissa,Berhampur,2010,11,0,8,40,11,4,125,12,102
Orissa,Bhadrak,2010,33,0,10,38,19,18,99,151,83
Orissa,Bolangir,2010,48,0,32,42,17,4,188,112,78
Orissa,Boudh,2010,7,0,3,3,8,2,35,21,16
Orissa,Cuttack,2010,26,0,1,27,16,22,26,107,106
Orissa,Dcp Bbsr,2010,43,0,8,90,10,18,45,41,176
Orissa,Dcp Ctc,2010,17,0,2,44,5,4,18,84,98
Orissa,Deogarh,2010,11,0,5,12,2,0,57,17,34
Orissa,Dhenkanal,2010,19,0,11,35,20,7,252,25,120
Orissa,Gajapati,2010,6,0,1,13,21,0,37,16,18
