statename,distname,YEAR,MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER
Jammu & Kashmir,Leh,2008,2,0
Jammu & Kashmir,Poonch,2008,13,1
Jammu & Kashmir,Pulwama,2008,7,2
Jammu & Kashmir,Railways,2008,0,0
Jammu & Kashmir,Rajouri,2008,8,5
Jammu & Kashmir,Ramban,2008,11,0
Jammu & Kashmir,Reasi,2008,16,1
Jammu & Kashmir,Samba,2008,6,0
Jammu & Kashmir,Shopian,2008,7,0
Jammu & Kashmir,Srinagar,2008,13,1
Jammu & Kashmir,Udhampur,2008,10,0
Jammu & Kashmir,Total,2008,237,31
Jharkhand,Bokaro,2008,76,0
Jharkhand,Chaibasa,2008,127,35
Jharkhand,Chatra,2008,42,0
Jharkhand,Deoghar,2008,46,1
Jharkhand,Dhanbad,2008,72,12
Jharkhand,Dhanbad Rly.,2008,13,0
Jharkhand,Dumka,2008,77,0
Jharkhand,Garhwa,2008,48,2
Jharkhand,Giridih,2008,63,0
Jharkhand,Godda,2008,61,0
Jharkhand,Gumla,2008,158,4
Jharkhand,Hazaribagh,2008,80,2
Jharkhand,Jamshedpur,2008,102,10
Jharkhand,Jamshedpur Rly.,2008,6,0
Jharkhand,Jamtara,2008,25,3
Jharkhand,Khunti,2008,63,5
Jharkhand,Koderma,2008,23,0
Jharkhand,Latehar,2008,31,2
Jharkhand,Lohardagga,2008,22,2
Jharkhand,Pakur,2008,31,6
Jharkhand,Palamu,2008,102,6
Jharkhand,Ramgarh,2008,44,1
Jharkhand,Ranchi,2008,209,10
Jharkhand,Sahebganj,2008,42,4
Jharkhand,Saraikela,2008,59,3
Jharkhand,Simdega,2008,75,4
Jharkhand,Total,2008,1697,112
Karnataka,Bagalkot,2008,43,0
Karnataka,Bangalore Commr.,2008,253,8
Karnataka,Bangalore Rural,2008,102,0
Karnataka,Belgaum,2008,124,1
Karnataka,Bellary,2008,46,1
Karnataka,Bidar,2008,28,1
Karnataka,Bijapur,2008,83,0
Karnataka,Cbpura,2008,39,1
Karnataka,Chamarajnagar,2008,36,1
Karnataka,Chickmagalur,2008,39,3
Karnataka,Chitradurga,2008,42,1
Karnataka,Dakshin Kannada,2008,29,2
Karnataka,Davanagere,2008,26,1
Karnataka,Dharwad Commr.,2008,21,0
Karnataka,Dharwad Rural,2008,22,0
Karnataka,Gadag,2008,23,1
Karnataka,Gulbarga,2008,104,3
Karnataka,Hassan,2008,72,1
Karnataka,Haveri,2008,31,2
Karnataka,K.G.F.,2008,13,1
Karnataka,Kodagu,2008,22,2
Karnataka,Kolar,2008,37,23
Karnataka,Koppal,2008,22,6
Karnataka,Mandya,2008,50,1
Karnataka,Mysore Commr.,2008,26,2
Karnataka,Mysore Rural,2008,54,1
Karnataka,Raichur,2008,53,2
Karnataka,Railways,2008,13,0
Karnataka,Ramanagar,2008,92,7
Karnataka,Shimoga,2008,45,3
Karnataka,Tumkur,2008,69,1
Karnataka,Udupi,2008,21,2
Karnataka,Uttar Kannada,2008,18,3
Karnataka,Total,2008,1698,81
Kerala,Alapuzha,2008,8,8
Kerala,Ernakulam Commr.,2008,9,3
Kerala,Ernakulam Rural,2008,36,19
Kerala,Idukki,2008,15,1
Kerala,Kannur,2008,26,5
Kerala,Kasargod,2008,19,2
Kerala,Kollam,2008,26,8
Kerala,Kottayam,2008,26,5
Kerala,Kozhikode Commr.,2008,6,1
Kerala,Kozhikode Rural,2008,15,2
Kerala,Malappuram,2008,29,9
Kerala,Palakkad,2008,34,0
Kerala,Pathanamthitta,2008,17,4
Kerala,Railways,2008,1,0
Kerala,Thrissur,2008,38,12
Kerala,Trivandrum Commr.,2008,10,2
Kerala,Trivandrum Rural,2008,35,9
Kerala,Wayanadu,2008,12,5
Kerala,Total,2008,362,95
Madhya Pradesh,Alirajpur,2008,59,2
Madhya Pradesh,Anuppur,2008,32,2
Madhya Pradesh,Ashok Nagar,2008,18,9
Madhya Pradesh,Balaghat,2008,56,4
Madhya Pradesh,Barwani,2008,32,1
Madhya Pradesh,Betul,2008,57,2
Madhya Pradesh,Bhind,2008,54,6
Madhya Pradesh,Bhopal,2008,60,15
Madhya Pradesh,Bhopal Rly.,2008,2,1
Madhya Pradesh,Burhanpur,2008,19,0
Madhya Pradesh,Chhatarpur,2008,52,4
Madhya Pradesh,Chhindwara,2008,76,5
Madhya Pradesh,Damoh,2008,58,0
Madhya Pradesh,Datiya,2008,44,0
Madhya Pradesh,Dewas,2008,45,1
Madhya Pradesh,Dhar,2008,80,6
Madhya Pradesh,Dindori,2008,19,5
Madhya Pradesh,Guna,2008,53,13
Madhya Pradesh,Gwalior,2008,98,23
Madhya Pradesh,Harda,2008,20,0
Madhya Pradesh,Hoshangabad,2008,52,0
Madhya Pradesh,Indore,2008,125,2
Madhya Pradesh,Indore Rly.,2008,3,0
Madhya Pradesh,Jabalpur,2008,69,6
Madhya Pradesh,Jabalpur Rly.,2008,4,3
Madhya Pradesh,Jhabua,2008,19,4
Madhya Pradesh,Katni,2008,33,4
Madhya Pradesh,Khandwa,2008,36,0
Madhya Pradesh,Khargon,2008,49,2
Madhya Pradesh,Mandla,2008,34,0
Madhya Pradesh,Mandsaur,2008,45,0
Madhya Pradesh,Morena,2008,59,2
Madhya Pradesh,Narsinghpur,2008,48,5
Madhya Pradesh,Neemuch,2008,24,2
Madhya Pradesh,Panna,2008,34,0
Madhya Pradesh,Raisen,2008,42,0
Madhya Pradesh,Rajgarh,2008,38,1
Madhya Pradesh,Ratlam,2008,43,0
Madhya Pradesh,Rewa,2008,52,0
Madhya Pradesh,Sagar,2008,83,0
Madhya Pradesh,Satna,2008,62,2
Madhya Pradesh,Seoni,2008,41,1
Madhya Pradesh,Shahdol,2008,31,4
Madhya Pradesh,Shajapur,2008,27,4
Madhya Pradesh,Sheopur,2008,9,0
Madhya Pradesh,Shivpuri,2008,74,2
Madhya Pradesh,Sidhi,2008,30,0
Madhya Pradesh,Sihore,2008,28,1
Madhya Pradesh,Singrauli,2008,26,2
Madhya Pradesh,Tikamgarh,2008,46,3
Madhya Pradesh,Ujjain,2008,60,3
Madhya Pradesh,Umariya,2008,22,50
Madhya Pradesh,Vidisha,2008,40,2
Madhya Pradesh,Total,2008,2322,204
Maharashtra,Ahmednagar,2008,134,1
Maharashtra,Akola,2008,54,2
Maharashtra,Amravati Commr.,2008,18,1
Maharashtra,Amravati Rural,2008,75,3
Maharashtra,Aurangabad Commr.,2008,39,0
Maharashtra,Aurangabad Rural,2008,56,2
Maharashtra,Beed,2008,61,4
Maharashtra,Bhandara,2008,28,3
Maharashtra,Buldhana,2008,54,1
Maharashtra,Chandrapur,2008,51,6
Maharashtra,Dhule,2008,54,1
Maharashtra,Gadchiroli,2008,56,1
Maharashtra,Gondia,2008,35,0
Maharashtra,Hingoli,2008,43,3
Maharashtra,Jalgaon,2008,83,0
Maharashtra,Jalna,2008,58,0
Maharashtra,Kolhapur,2008,59,2
Maharashtra,Latur,2008,74,0
Maharashtra,Mumbai Commr.,2008,210,0
Maharashtra,Mumbai Rly.,2008,8,0
Maharashtra,Nagpur Commr.,2008,100,4
Maharashtra,Nagpur Rly.,2008,5,0
Maharashtra,Nagpur Rural,2008,77,5
Maharashtra,Nanded,2008,88,5
Maharashtra,Nandurbar,2008,30,1
Maharashtra,Nasik Commr.,2008,43,0
Maharashtra,Nasik Rural,2008,90,1
Maharashtra,Navi Mumbai,2008,61,0
Maharashtra,Osmanabad,2008,53,1
Maharashtra,Parbhani,2008,49,4
Maharashtra,Pune Commr.,2008,137,5
Maharashtra,Pune Rly.,2008,2,0
Maharashtra,Pune Rural,2008,146,26
Maharashtra,Raigad,2008,43,3
Maharashtra,Ratnagiri,2008,18,1
Maharashtra,Sangli,2008,46,6
Maharashtra,Satara,2008,60,6
Maharashtra,Sindhudurg,2008,6,1
Maharashtra,Solapur Commr.,2008,17,1
Maharashtra,Solapur Rural,2008,88,0
Maharashtra,Thane Commr.,2008,99,2
Maharashtra,Thane Rural,2008,147,1
Maharashtra,Wardha,2008,36,3
Maharashtra,Washim,2008,30,0
Maharashtra,Yavatmal,2008,74,5
Maharashtra,Total,2008,2795,111
Manipur,Bishnupur,2008,16,0
Manipur,Chandel,2008,13,0
Manipur,Churachandpur,2008,18,1
Manipur,Cid,2008,0,0
Manipur,Imphal East,2008,30,1
Manipur,Imphal West,2008,42,2
Manipur,Senapati,2008,14,0
Manipur,Tamenglong,2008,3,0
Manipur,Thoubal,2008,46,0
Manipur,Ukhrul,2008,5,0
Manipur,Total,2008,187,4
Meghalaya,Garo Hills East,2008,10,3
Meghalaya,Garo Hills South,2008,4,0
Meghalaya,Garo Hills West,2008,16,1
Meghalaya,Jaintia Hills,2008,38,0
Meghalaya,Khasi Hills East,2008,30,2
Meghalaya,Khasi Hills West,2008,13,0
Meghalaya,Ri-Bhoi,2008,15,0
Meghalaya,Total,2008,126,6
Mizoram,Aizawl,2008,12,4
Mizoram,Champhai,2008,4,0
Mizoram,Kolasib,2008,2,1
Mizoram,Lawngtlai,2008,3,0
Mizoram,Lunglei,2008,8,0
Mizoram,Mamit,2008,1,1
Mizoram,Saiha,2008,2,0
Mizoram,Serchhip,2008,3,0
Mizoram,Total,2008,35,6
Nagaland,Dimapur,2008,64,1
Nagaland,Kiphire,2008,4,0
Nagaland,Kohima,2008,27,1
Nagaland,Longleng,2008,0,0
Nagaland,Mokokchung,2008,15,8
Nagaland,Mon,2008,12,2
Nagaland,Peren,2008,4,0
Nagaland,Phek,2008,9,1
Nagaland,Tuensang,2008,3,0
Nagaland,Wokha,2008,5,0
Nagaland,Zunheboto,2008,0,0
Nagaland,Total,2008,143,13
Orissa,Angul,2008,53,0
Orissa,Balasore,2008,31,1
Orissa,Baragarh,2008,35,0
Orissa,Berhampur,2008,12,0
Orissa,Bhadrak,2008,34,13
Orissa,Bolangir,2008,30,0
Orissa,Boudh,2008,10,0
Orissa,Cuttack,2008,26,0
Orissa,Dcp Bbsr,2008,51,2
Orissa,Dcp Ctc,2008,14,51
Orissa,Deogarh,2008,16,0
Orissa,Dhenkanal,2008,50,1
Orissa,Gajapati,2008,14,0
Orissa,Ganjam,2008,68,2
Orissa,Jagatsinghpur,2008,24,0
Orissa,Jajpur,2008,74,0
Orissa,Jharsuguda,2008,27,7
Orissa,Kalahandi,2008,24,0
Orissa,Kandhamal,2008,27,0
Orissa,Kendrapara,2008,53,0
Orissa,Keonjhar,2008,91,0
Orissa,Khurda,2008,19,0
Orissa,Koraput,2008,51,3
Orissa,Malkangir,2008,46,1
Orissa,Mayurbhanj,2008,83,0
Orissa,Nayagarh,2008,33,0
Orissa,Nowrangpur,2008,26,0
Orissa,Nuapada,2008,11,0
Orissa,Puri,2008,25,0
Orissa,Rayagada,2008,24,3
Orissa,Rourkela,2008,54,0
Orissa,Sambalpur,2008,49,0
Orissa,Sonepur,2008,7,0
Orissa,Srp(Cuttack),2008,2,0
Orissa,Srp(Rourkela),2008,8,0
Orissa,Sundargarh,2008,48,0
Orissa,Total,2008,1250,84
Punjab,Amritsar,2008,46,9
Punjab,Amritsar Rural,2008,29,2
Punjab,Barnala,2008,24,2
Punjab,Batala,2008,13,5
Punjab,Bhatinda,2008,44,6
Punjab,Faridkot,2008,17,2
Punjab,Fatehgarh Sahib,2008,17,3
Punjab,Ferozpur,2008,56,3
Punjab,G.R.P,2008,11,2
Punjab,Gurdaspur,2008,20,37
Punjab,Hoshiarpur,2008,33,4
Punjab,Jalandhar,2008,72,7
Punjab,Kapurthala,2008,23,5
Punjab,Khanna,2008,21,4
Punjab,Ludhiana,2008,73,10
Punjab,Ludhiana Rural,2008,16,4
Punjab,Mansa,2008,31,6
Punjab,Moga,2008,27,9
Punjab,Muktsar,2008,25,1
Punjab,Patiala,2008,42,5
Punjab,Ropar,2008,9,1
Punjab,Sangrur,2008,42,6
Punjab,Sas Ngr,2008,26,4
Punjab,Sbs Nagar,2008,20,4
Punjab,Tarn Taran,2008,32,5
Punjab,Total,2008,769,146
Rajasthan,Ajmer,2008,47,0
Rajasthan,Alwar,2008,101,8
Rajasthan,Banswara,2008,33,2
Rajasthan,Baran,2008,37,2
Rajasthan,Barmer,2008,18,0
Rajasthan,Bharatpur,2008,63,0
Rajasthan,Bhilwara,2008,37,0
Rajasthan,Bikaner,2008,38,0
Rajasthan,Bundi,2008,17,4
Rajasthan,Chittorgarh,2008,36,0
Rajasthan,Churu,2008,16,0
Rajasthan,Dausa,2008,33,2
Rajasthan,Dholpur,2008,51,3
Rajasthan,Dungarpur,2008,23,0
Rajasthan,G.R.P.,2008,4,0
Rajasthan,Ganganagar,2008,39,2
Rajasthan,Hanumangarh,2008,55,1
Rajasthan,Jaipur East,2008,15,2
Rajasthan,Jaipur North,2008,14,1
Rajasthan,Jaipur Rural,2008,66,1
Rajasthan,Jaipur South,2008,17,0
Rajasthan,Jaisalmer,2008,6,0
Rajasthan,Jalore,2008,24,1
Rajasthan,Jhalawar,2008,58,0
Rajasthan,Jhunjhunu,2008,34,0
Rajasthan,Jodhpur City,2008,13,3
Rajasthan,Jodhpur Rural,2008,14,0
Rajasthan,Karauli,2008,39,0
Rajasthan,Kota City,2008,36,6
Rajasthan,Kota Rural,2008,33,4
Rajasthan,Nagaur,2008,36,1
Rajasthan,Pali,2008,33,1
Rajasthan,Pratapgarh,2008,20,1
Rajasthan,Rajsamand,2008,17,0
Rajasthan,Sawai Madhopur,2008,25,0
Rajasthan,Sikar,2008,43,2
Rajasthan,Sirohi,2008,26,3
Rajasthan,Tonk,2008,15,1
Rajasthan,Udaipur,2008,65,3
Rajasthan,Total,2008,1297,54
Sikkim,East,2008,5,1
Sikkim,North,2008,1,0
Sikkim,South,2008,1,2
Sikkim,West,2008,2,0
Sikkim,Total,2008,9,3
Tamil Nadu,Chennai,2008,100,0
Tamil Nadu,Chennai Rly.,2008,0,0
Tamil Nadu,Chennaisuburban,2008,74,0
Tamil Nadu,Coimbatore Rural,2008,88,0
Tamil Nadu,Coimbatore Urban,2008,20,0
Tamil Nadu,Cuddalore,2008,63,0
Tamil Nadu,Dharmapuri,2008,49,8
Tamil Nadu,Dindigul,2008,56,0
Tamil Nadu,Erode,2008,60,0
Tamil Nadu,Kanchipuram,2008,75,0
Tamil Nadu,Kanyakumari,2008,29,1
Tamil Nadu,Karur,2008,21,0
Tamil Nadu,Krishnagiri,2008,54,0
Tamil Nadu,Madurai Rural,2008,55,0
Tamil Nadu,Madurai Urban,2008,39,0
Tamil Nadu,Nagapattinam,2008,47,1
Tamil Nadu,Namakkal,2008,46,0
Tamil Nadu,Nilgiris,2008,6,0
Tamil Nadu,Perambalur,2008,29,0
Tamil Nadu,Pudukottai,2008,37,2
Tamil Nadu,Ramnathapuram,2008,45,0
Tamil Nadu,Salem Rural,2008,69,2
Tamil Nadu,Salem Urban,2008,29,0
Tamil Nadu,Sivagangai,2008,34,2
Tamil Nadu,Thanjavur,2008,66,0
Tamil Nadu,Theni,2008,28,1
Tamil Nadu,Thirunelveli Rural,2008,89,1
Tamil Nadu,Thirunelveli Urban,2008,20,0
Tamil Nadu,Thiruvallur,2008,35,2
Tamil Nadu,Thiruvannamalai,2008,32,0
Tamil Nadu,Thiruvarur,2008,26,0
Tamil Nadu,Thoothugudi,2008,72,0
Tamil Nadu,Trichy Rly.,2008,1,0
Tamil Nadu,Trichy Rural,2008,55,0
Tamil Nadu,Trichy Urban,2008,13,2
Tamil Nadu,Vellore,2008,74,4
Tamil Nadu,Villupuram,2008,82,2
Tamil Nadu,Virudhunagar,2008,41,0
Tamil Nadu,Total,2008,1759,28
Tripura,Dhalai,2008,20,0
Tripura,North,2008,28,0
Tripura,South,2008,35,1
Tripura,West,2008,72,1
Tripura,Total,2008,155,2
Uttar Pradesh,Agra,2008,109,40
Uttar Pradesh,Aligarh,2008,139,30
Uttar Pradesh,Allahabad,2008,143,33
Uttar Pradesh,Ambedkar Nagar,2008,33,12
Uttar Pradesh,Auraiya,2008,26,11
Uttar Pradesh,Azamgarh,2008,74,21
Uttar Pradesh,Badaun,2008,68,40
Uttar Pradesh,Baghpat,2008,66,9
Uttar Pradesh,Bahraich,2008,46,18
Uttar Pradesh,Ballia,2008,32,19
Uttar Pradesh,Balrampur,2008,15,6
Uttar Pradesh,Banda,2008,37,24
Uttar Pradesh,Barabanki,2008,54,15
Uttar Pradesh,Bareilly,2008,130,45
Uttar Pradesh,Basti,2008,26,13
Uttar Pradesh,Bijnor,2008,93,19
Uttar Pradesh,Bulandshahar,2008,104,19
Uttar Pradesh,Chandoli,2008,24,5
Uttar Pradesh,Chitrakoot Dham,2008,28,9
Uttar Pradesh,Deoria,2008,33,16
Uttar Pradesh,Etah,2008,64,20
Uttar Pradesh,Etawah,2008,70,12
Uttar Pradesh,Faizabad,2008,43,12
Uttar Pradesh,Fatehgarh,2008,65,19
Uttar Pradesh,Fatehpur,2008,74,39
Uttar Pradesh,Firozabad,2008,121,20
Uttar Pradesh,G.R.P.,2008,14,8
Uttar Pradesh,Gautambudh Nagar,2008,65,16
Uttar Pradesh,Ghaziabad,2008,143,44
Uttar Pradesh,Ghazipur,2008,41,28
Uttar Pradesh,Gonda,2008,49,20
Uttar Pradesh,Gorakhpur,2008,76,39
Uttar Pradesh,Hamirpur,2008,23,21
Uttar Pradesh,Hardoi,2008,71,18
Uttar Pradesh,Hathras,2008,58,24
Uttar Pradesh,J.P.Nagar,2008,42,10
Uttar Pradesh,Jalaun,2008,43,14
Uttar Pradesh,Jaunpur,2008,40,28
Uttar Pradesh,Jhansi,2008,33,23
Uttar Pradesh,Kannauj,2008,37,21
Uttar Pradesh,Kanpur Dehat,2008,50,15
Uttar Pradesh,Kanpur Nagar,2008,168,39
Uttar Pradesh,Kanshiram Nagar,2008,60,8
Uttar Pradesh,Kaushambi,2008,56,12
Uttar Pradesh,Khiri,2008,79,35
Uttar Pradesh,Kushi Nagar,2008,22,13
Uttar Pradesh,Lalitpur,2008,22,10
Uttar Pradesh,Lucknow,2008,130,32
Uttar Pradesh,Maharajganj,2008,24,9
Uttar Pradesh,Mahoba,2008,23,6
Uttar Pradesh,Mainpuri,2008,100,16
Uttar Pradesh,Mathura,2008,95,25
Uttar Pradesh,Mau,2008,27,12
Uttar Pradesh,Meerut,2008,166,25
Uttar Pradesh,Mirzapur,2008,51,16
Uttar Pradesh,Moradabad,2008,126,42
Uttar Pradesh,Muzaffarnagar,2008,168,50
Uttar Pradesh,Pilibhit,2008,47,14
Uttar Pradesh,Pratapgarh,2008,48,27
Uttar Pradesh,Raibareilly,2008,63,15
Uttar Pradesh,Rampur,2008,56,17
Uttar Pradesh,Saharanpur,2008,56,20
Uttar Pradesh,Sant Kabirnagar,2008,12,6
Uttar Pradesh,Shahjahanpur,2008,114,31
Uttar Pradesh,Shrawasti,2008,20,9
Uttar Pradesh,Sidharthnagar,2008,19,19
Uttar Pradesh,Sitapur,2008,82,39
Uttar Pradesh,Sonbhadra,2008,39,17
Uttar Pradesh,St.Ravidasnagar,2008,19,7
Uttar Pradesh,Sultanpur,2008,54,15
Uttar Pradesh,Unnao,2008,58,34
Uttar Pradesh,Varanasi,2008,58,18
Uttar Pradesh,Total,2008,4564,1493
Uttarakhand,Almora,2008,12,1
Uttarakhand,Bageshwar,2008,6,1
Uttarakhand,Chamoli,2008,1,1
Uttarakhand,Champawat,2008,2,1
Uttarakhand,Dehradun,2008,42,5
Uttarakhand,Haridwar,2008,74,13
Uttarakhand,Nainital,2008,24,5
Uttarakhand,Pauri Garhwal,2008,4,2
Uttarakhand,Pithoragarh,2008,3,3
Uttarakhand,Rudra Prayag,2008,0,0
Uttarakhand,Tehri Garhwal,2008,7,3
Uttarakhand,Udhamsingh Nagar,2008,45,5
Uttarakhand,Uttarkashi,2008,3,0
Uttarakhand,Total,2008,223,40
West Bengal,24 Parganas North,2008,192,47
West Bengal,24 Parganas South,2008,239,43
West Bengal,Asansol,2008,40,10
West Bengal,Bankura,2008,54,6
West Bengal,Birbhum,2008,96,31
West Bengal,Burdwan,2008,91,26
West Bengal,Coochbehar,2008,57,4
West Bengal,Dakshin Dinajpur,2008,33,15
West Bengal,Darjeeling,2008,48,16
West Bengal,Hooghly,2008,92,32
West Bengal,Howrah,2008,82,29
West Bengal,Howrah G.R.P.,2008,5,0
West Bengal,Jalpaiguri,2008,126,44
West Bengal,Kharagpur G.R.P.,2008,7,1
West Bengal,Kolkata,2008,51,23
West Bengal,Malda,2008,78,24
West Bengal,Murshidabad,2008,134,34
West Bengal,Nadia,2008,102,28
West Bengal,Paschim Midnapur,2008,98,41
West Bengal,Purab Midnapur,2008,63,10
West Bengal,Purulia,2008,44,7
West Bengal,Sealdah G.R.P.,2008,10,1
West Bengal,Siliguri G.R.P.,2008,2,2
West Bengal,Uttar Dinajpur,2008,67,14
West Bengal,Total,2008,1811,488
Andaman & Nicobar Islands,Andaman,2008,8,2
Andaman & Nicobar Islands,Nicobar,2008,0,0
Andaman & Nicobar Islands,Total,2008,8,2
Chandigarh,Chandigarh,2008,17,6
Chandigarh,Total,2008,17,6
Dadra & Nagar Haveli,D And N Haveli,2008,9,0
Dadra & Nagar Haveli,Total,2008,9,0
Daman & Diu,Daman,2008,2,0
Daman & Diu,Diu,2008,0,0
Daman & Diu,Total,2008,2,0
Nct Of Delhi,Caw,2008,0,0
Nct Of Delhi,Central,2008,34,4
Nct Of Delhi,Crime Branch,2008,1,0
Nct Of Delhi,Delhi Ut Total,2008,554,66
Nct Of Delhi,East,2008,49,1
Nct Of Delhi,Eow,2008,0,0
Nct Of Delhi,Grp(Rly),2008,6,0
Nct Of Delhi,Igi Airport,2008,1,0
Nct Of Delhi,New Delhi,2008,9,1
Nct Of Delhi,North,2008,25,7
Nct Of Delhi,North-East,2008,92,12
Nct Of Delhi,North-West,2008,54,2
Nct Of Delhi,Outer,2008,77,14
Nct Of Delhi,South,2008,37,5
Nct Of Delhi,South-East,2008,66,6
Nct Of Delhi,South-West,2008,57,6
Nct Of Delhi,Stf,2008,0,0
Nct Of Delhi,West,2008,46,8
Lakshadweep,Lakshadweep,2008,1,0
Lakshadweep,Total,2008,1,0
Pondicherry,Karaikal,2008,5,0
Pondicherry,Puducherry,2008,30,3
Pondicherry,Total,2008,35,3
Andhra Pradesh,Adilabad,2009,85,11
Andhra Pradesh,Anantapur,2009,140,4
Andhra Pradesh,Chittoor,2009,85,2
Andhra Pradesh,Cuddapah,2009,93,0
Andhra Pradesh,Cyberabad,2009,186,15
Andhra Pradesh,East Godavari,2009,93,5
Andhra Pradesh,Guntakal Rly.,2009,7,0
Andhra Pradesh,Guntur,2009,150,0
Andhra Pradesh,Hyderabad City,2009,153,5
Andhra Pradesh,Karimnagar,2009,91,15
Andhra Pradesh,Khammam,2009,118,3
Andhra Pradesh,Krishna,2009,72,3
Andhra Pradesh,Kurnool,2009,103,2
Andhra Pradesh,Mahaboobnagar,2009,158,18
Andhra Pradesh,Medak,2009,120,8
Andhra Pradesh,Nalgonda,2009,124,7
Andhra Pradesh,Nellore,2009,66,3
Andhra Pradesh,Nizamabad,2009,106,3
Andhra Pradesh,Prakasham,2009,78,6
Andhra Pradesh,Ranga Reddy,2009,63,4
Andhra Pradesh,Secunderabad Rly.,2009,9,0
Andhra Pradesh,Srikakulam,2009,31,1
Andhra Pradesh,Vijayawada City,2009,34,1
Andhra Pradesh,Vijayawada Rly.,2009,3,0
Andhra Pradesh,Visakha Rural,2009,47,2
Andhra Pradesh,Visakhapatnam,2009,28,4
Andhra Pradesh,Vizianagaram,2009,30,2
Andhra Pradesh,Warangal,2009,103,5
Andhra Pradesh,West Godavari,2009,73,5
Andhra Pradesh,Total,2009,2449,134
Arunachal Pradesh,Anjaw,2009,0,0
Arunachal Pradesh,Changlang,2009,3,0
Arunachal Pradesh,Dibang Valley,2009,1,1
Arunachal Pradesh,K/Kumey,2009,6,0
Arunachal Pradesh,Kameng East,2009,5,0
Arunachal Pradesh,Kameng West,2009,3,2
Arunachal Pradesh,Lohit,2009,9,0
Arunachal Pradesh,Papum Pare,2009,7,0
Arunachal Pradesh,Siang East,2009,3,1
Arunachal Pradesh,Siang Upper,2009,0,0
Arunachal Pradesh,Siang West,2009,11,0
Arunachal Pradesh,Subansiri Lower,2009,1,1
Arunachal Pradesh,Subansiri Upper,2009,4,0
Arunachal Pradesh,Tawang,2009,1,0
Arunachal Pradesh,Tirap,2009,5,0
Arunachal Pradesh,Upper Dibang Valley,2009,0,0
Arunachal Pradesh,Total,2009,59,5
Assam,Barpeta,2009,46,0
Assam,Baska,2009,29,1
Assam,Bongaigaon,2009,13,0
Assam,C.I.D.,2009,1,0
Assam,Cachar,2009,56,0
Assam,Chirang,2009,34,0
Assam,Darrang,2009,29,0
Assam,Dhemaji,2009,20,0
Assam,Dhubri,2009,53,2
Assam,Dibrugarh,2009,77,0
Assam,G.R.P.,2009,8,0
Assam,Goalpara,2009,51,0
Assam,Golaghat,2009,55,1
Assam,Guwahati City,2009,86,4
Assam,Hailakandi,2009,12,0
Assam,Jorhat,2009,26,2
Assam,Kamrup,2009,43,1
Assam,Karbi Anglong,2009,40,0
Assam,Karimganj,2009,34,0
Assam,Kokrajhar,2009,69,0
Assam,Lakhimpur,2009,31,8
Assam,Morigaon,2009,26,2
Assam,N.C.Hills,2009,73,10
Assam,Nagaon,2009,75,2
Assam,Nalbari,2009,23,0
Assam,R.P.O.,2009,4,0
Assam,Sibsagar,2009,68,1
Assam,Sonitpur,2009,109,1
Assam,Tinsukia,2009,85,0
Assam,Udalguri,2009,47,0
Assam,Total,2009,1323,35
Bihar,Araria,2009,50,5
Bihar,Arwal,2009,23,3
Bihar,Aurangabad,2009,67,8
Bihar,Bagaha,2009,38,3
Bihar,Banka,2009,78,13
Bihar,Begusarai,2009,109,1
Bihar,Bettiah,2009,65,2
Bihar,Bhabhua,2009,56,0
Bihar,Bhagalpur,2009,73,6
Bihar,Bhojpur,2009,94,0
Bihar,Buxar,2009,53,0
Bihar,Darbhanga,2009,49,6
Bihar,Gaya,2009,155,17
Bihar,Gopalganj,2009,81,15
Bihar,Jamalpur Rly.,2009,6,0
Bihar,Jamui,2009,65,2
Bihar,Jehanabad,2009,48,2
Bihar,Katihar,2009,89,1
Bihar,Katihar Rly.,2009,9,0
Bihar,Khagaria,2009,46,8
Bihar,Kishanganj,2009,32,1
Bihar,Lakhisarai,2009,45,3
Bihar,Madhepura,2009,45,5
Bihar,Madhubani,2009,66,0
Bihar,Motihari,2009,127,3
Bihar,Munger,2009,79,1
Bihar,Muzaffarpur,2009,150,17
Bihar,Muzaffarpur Rly.,2009,19,0
Bihar,Nalanda,2009,114,8
Bihar,Naugachia,2009,32,3
Bihar,Nawadah,2009,60,2
Bihar,Patna,2009,314,12
Bihar,Patna Rly.,2009,21,7
Bihar,Purnea,2009,86,13
Bihar,Rohtas,2009,110,0
Bihar,Saharsa,2009,49,8
Bihar,Samastipur,2009,109,17
Bihar,Saran,2009,112,9
Bihar,Sheikhpura,2009,16,0
Bihar,Sheohar,2009,20,0
Bihar,Sitamarhi,2009,67,4
Bihar,Siwan,2009,82,6
Bihar,Supaul,2009,36,24
Bihar,Vaishali,2009,107,8
Bihar,Total,2009,3152,243
Chhattisgarh,Balrampur,2009,41,1
Chhattisgarh,Bilaspur,2009,96,1
Chhattisgarh,Bizapur,2009,61,1
Chhattisgarh,Dantewara,2009,60,0
Chhattisgarh,Dhamtari,2009,15,0
Chhattisgarh,Durg,2009,87,0
Chhattisgarh,Grp Raipur,2009,8,0
Chhattisgarh,Jagdalpur,2009,71,1
Chhattisgarh,Janjgir,2009,58,0
Chhattisgarh,Jashpur,2009,53,1
Chhattisgarh,Kabirdham,2009,20,5
Chhattisgarh,Kanker,2009,46,0
Chhattisgarh,Korba,2009,58,1
